time,ax,ay,az,gx,gy,gz,mx,my,mz
1734660161.5742016,-55.358887,23.80371,969.4824,6.416321,-2.1362305,11.749268,-293.92722,-297.5117,44.923115
1734660161.5784168,-54.80957,23.4375,974.91455,6.9351196,-1.8692017,11.764526,-293.92722,-297.5117,44.923115
1734660161.5824726,-52.490234,23.864746,978.9429,7.331848,-1.5106201,11.619568,-293.92722,-297.5117,44.923115
1734660161.5906327,-56.274414,23.80371,983.58154,7.926941,-0.9765625,11.428833,-293.92722,-297.5117,44.923115
1734660161.5947416,-62.683105,31.12793,986.69434,8.277893,-0.47302246,11.276245,-293.92722,-297.5117,44.923115
1734660161.5987535,-61.462402,31.738281,985.35156,8.262634,-0.30517578,11.222839,-293.92722,-297.5117,44.923115
1734660161.6029148,-58.83789,32.89795,986.7554,8.216858,-0.24414063,11.077881,-293.92722,-297.5117,44.923115
1734660161.6110692,-55.908203,31.49414,982.72705,8.323669,-0.2670288,11.108398,-293.92722,-297.5117,44.923115
1734660161.615214,-56.09131,30.822754,979.0039,8.834839,-0.24414063,11.21521,-293.92722,-297.5117,44.923115
1734660161.6193073,-54.44336,29.23584,979.3701,9.521484,-0.2593994,11.33728,-293.92722,-297.5117,44.923115
1734660161.623307,-57.250977,31.738281,981.7505,10.08606,-0.2822876,11.34491,-293.92722,-297.5117,44.923115
1734660161.627526,-55.541992,29.785156,981.32324,10.398865,-0.4119873,11.3220215,-293.92722,-297.5117,44.923115
1734660161.6356132,-55.358887,32.043457,977.0508,10.513306,-0.76293945,11.33728,-293.92722,-297.5117,44.923115
1734660161.6398792,-55.847168,35.88867,974.1211,10.261536,-1.159668,11.352539,-293.92722,-297.5117,44.923115
1734660161.643855,-59.753418,38.208008,977.6001,9.82666,-1.5563965,11.474609,-293.92722,-297.5117,44.923115
1734660161.6480615,-58.83789,39.67285,980.896,9.361267,-1.7547607,11.543274,-293.92722,-297.5117,44.923115
1734660161.6561675,-59.32617,39.733887,983.21533,8.758545,-1.8615723,11.642456,-293.92722,-297.5117,44.923115
1734660161.6601715,-58.654785,37.78076,985.1074,8.31604,-1.8539429,11.703491,-293.92722,-297.5117,44.923115
1734660161.6645079,-61.462402,35.217285,987.24365,8.323669,-1.5029907,11.535645,-293.92722,-297.5117,44.923115
1734660161.668378,-63.476563,33.26416,991.6382,8.384705,-1.1291504,11.306763,-293.92722,-297.5117,44.923115
1734660161.6725776,-61.21826,36.010742,988.0371,8.331299,-0.8087158,10.864258,-293.92722,-297.5117,44.923115
1734660161.6807532,-56.884766,36.254883,984.13086,8.102417,-0.46539307,10.429382,-293.92722,-297.5117,44.923115
1734660161.6848016,-53.28369,38.146973,981.2622,7.873535,-0.2975464,10.261536,-297.5117,-279.5893,34.556244
1734660161.688975,-50.842285,42.48047,980.896,7.7438354,-0.4348755,10.131836,-297.5117,-279.5893,34.556244
1734660161.6930072,-51.696777,46.813965,981.68945,7.6141357,-0.7247925,10.345459,-297.5117,-279.5893,34.556244
1734660161.7011623,-54.138184,44.555664,982.7881,7.3013306,-1.0528564,10.658264,-297.5117,-279.5893,34.556244
1734660161.705314,-57.006836,45.10498,976.9287,6.576538,-1.5106201,10.917664,-297.5117,-279.5893,34.556244
1734660161.709387,-55.29785,42.663574,967.46826,6.0424805,-1.953125,10.925293,-297.5117,-279.5893,34.556244
1734660161.7135231,-50.41504,40.46631,967.7124,5.7525635,-2.0980835,10.978699,-297.5117,-279.5893,34.556244
1734660161.7217455,-52.06299,40.46631,971.4966,5.7373047,-2.1591187,11.100769,-297.5117,-279.5893,34.556244
1734660161.72587,-50.598145,36.132813,969.7876,5.592346,-2.2506714,11.238098,-297.5117,-279.5893,34.556244
1734660161.7297916,-45.47119,28.869629,968.3838,6.248474,-2.2583008,11.550903,-297.5117,-279.5893,34.556244
1734660161.734016,-46.14258,25.024414,974.06006,7.621765,-2.1896362,11.833191,-297.5117,-279.5893,34.556244
1734660161.742172,-52.06299,26.123047,982.7881,9.208679,-2.1362305,12.039185,-297.5117,-279.5893,34.556244
1734660161.7462535,-54.504395,30.395508,985.83984,10.528564,-2.2125244,12.069702,-297.5117,-279.5893,34.556244
1734660161.7504485,-54.748535,30.639648,982.91016,12.420654,-2.708435,12.09259,-297.5117,-279.5893,34.556244
1734660161.7585783,-53.95508,32.409668,978.39355,13.183594,-3.3340454,11.894226,-297.5117,-279.5893,34.556244
1734660161.762801,-43.518066,37.29248,974.4873,13.923645,-3.9978027,11.71875,-297.5117,-279.5893,34.556244
1734660161.7667277,-44.98291,45.47119,977.66113,14.671326,-4.4555664,11.779785,-297.5117,-279.5893,34.556244
1734660161.7733767,-57.678223,56.70166,990.72266,14.915466,-4.8599243,11.825562,-297.5117,-279.5893,34.556244
1734660161.7793393,-63.11035,63.78174,994.01855,15.052795,-5.126953,11.779785,-297.5117,-279.5893,34.556244
1734660161.783145,-70.19043,70.373535,998.53516,14.892578,-5.3710938,11.543274,-297.5117,-279.5893,34.556244
1734660161.7872262,-71.71631,68.237305,995.42236,14.213562,-5.4779053,11.413574,-297.5117,-279.5893,34.556244
1734660161.7913833,-66.589355,61.950684,983.5205,12.901306,-5.6381226,11.177063,-297.5117,-279.5893,34.556244
1734660161.7956085,-55.908203,53.222656,980.0415,11.84082,-5.455017,10.810852,-297.5117,-279.5893,34.556244
1734660161.8054786,-51.14746,44.433594,968.75,11.398315,-5.050659,10.498047,-297.5117,-279.5893,34.556244
1734660161.8078203,-48.950195,42.84668,965.39307,11.878967,-4.3945313,10.07843,-286.75824,-276.00482,34.556244
1734660161.8118353,-45.959473,48.034668,967.1631,12.458801,-3.8375854,9.811401,-286.75824,-276.00482,34.556244
1734660161.8159797,-45.532227,53.16162,974.73145,13.198853,-3.3111572,9.681702,-286.75824,-276.00482,34.556244
1734660161.82414,-50.65918,60.36377,983.27637,13.916016,-2.9525757,9.658813,-286.75824,-276.00482,34.556244
1734660161.8287203,-50.109863,66.345215,992.7368,14.49585,-3.0517578,9.70459,-286.75824,-276.00482,34.556244
1734660161.8322713,-50.476074,72.143555,996.64307,14.266968,-3.4713745,9.712219,-286.75824,-276.00482,34.556244
1734660161.8401544,-43.395996,79.65088,1000.97656,13.282776,-4.1275024,9.727478,-286.75824,-276.00482,34.556244
1734660161.8445802,-37.17041,77.14844,1002.9907,11.772156,-4.91333,9.902954,-286.75824,-276.00482,34.556244
1734660161.8492641,-37.78076,78.430176,1003.2959,10.101318,-5.6610107,10.414124,-286.75824,-276.00482,34.556244
1734660161.8548234,-38.085938,79.711914,998.0469,8.560181,-6.30188,11.08551,-286.75824,-276.00482,34.556244
1734660161.857473,-42.907715,79.46777,996.521,7.3242188,-6.538391,11.611938,-286.75824,-276.00482,34.556244
1734660161.8652465,-48.339844,77.75879,992.98096,6.05011,-6.4468384,11.817932,-286.75824,-276.00482,34.556244
1734660161.8717058,-50.65918,76.11084,990.72266,5.1116943,-6.072998,11.810303,-286.75824,-276.00482,34.556244
1734660161.8732805,-51.940918,73.791504,986.69434,4.310608,-5.592346,11.604309,-286.75824,-276.00482,34.556244
1734660161.8773665,-48.15674,76.84326,982.4219,3.8833618,-5.1345825,11.207581,-286.75824,-276.00482,34.556244
1734660161.881552,-49.194336,76.47705,981.50635,3.5629272,-4.890442,10.940552,-286.75824,-276.00482,34.556244
1734660161.889824,-46.875,76.11084,978.3325,3.3187866,-5.180359,10.818481,-286.75824,-276.00482,34.556244
1734660161.8937283,-47.424316,76.9043,973.87695,3.0288696,-5.8517456,10.848999,-286.75824,-276.00482,34.556244
1734660161.8979776,-45.654297,75.01221,970.459,2.9296875,-6.7367554,10.887146,-286.75824,-276.00482,34.556244
1734660161.9051902,-39.245605,70.495605,967.95654,3.0899048,-7.713318,10.83374,-286.75824,-276.00482,34.556244
1734660161.9063678,-31.433105,67.81006,960.6323,3.4713745,-8.613586,10.879517,-286.75824,-276.00482,34.556244
1734660161.9144042,-28.625488,67.07764,951.47705,3.9367676,-9.384155,11.024475,-286.75824,-276.00482,34.556244
1734660161.9184856,-31.799316,70.98389,946.5332,4.753113,-10.314941,11.375427,-286.75824,-276.00482,34.556244
1734660161.922535,-38.81836,70.06836,939.14795,5.683899,-11.619568,11.711121,-286.75824,-276.00482,34.556244
1734660161.926568,-41.870117,70.495605,929.5654,6.6833496,-13.259888,12.046814,-286.75824,-276.00482,34.556244
1734660161.9348862,-43.21289,75.37842,937.6831,7.9421997,-15.136719,12.336731,-283.17377,-279.5893,34.556244
1734660161.9390361,-37.109375,83.37402,947.63184,8.94165,-17.051697,12.588501,-283.17377,-279.5893,34.556244
1734660161.9427886,-37.17041,89.11133,949.03564,9.422302,-18.753052,12.840271,-283.17377,-279.5893,34.556244
1734660161.9471493,-34.79004,89.72168,943.4204,9.086609,-20.851135,12.9852295,-283.17377,-279.5893,34.556244
1734660161.9574656,-26.97754,86.42578,936.34033,8.4991455,-22.979736,12.85553,-283.17377,-279.5893,34.556244
1734660161.9617038,-17.944336,82.88574,938.65967,8.331299,-24.978638,12.626648,-283.17377,-279.5893,34.556244
1734660161.963504,-6.8969727,77.14844,933.95996,8.354187,-26.779175,12.237549,-283.17377,-279.5893,34.556244
1734660161.9674215,-1.0375977,74.279785,927.2461,9.246826,-27.656555,11.8637085,-283.17377,-279.5893,34.556244
1734660161.971569,-1.5869141,71.41113,929.9927,10.780334,-27.763367,11.360168,-283.17377,-279.5893,34.556244
1734660161.9799457,-0.91552734,73.24219,936.6455,12.428284,-27.687073,10.681152,-283.17377,-279.5893,34.556244
1734660161.9839547,1.3427734,75.8667,944.33594,13.793945,-27.420044,10.139465,-283.17377,-279.5893,34.556244
1734660161.9882083,7.9956055,80.444336,959.2285,14.556885,-27.22931,9.773254,-283.17377,-279.5893,34.556244
1734660161.996804,9.155273,81.23779,967.5293,14.831543,-27.038574,9.719849,-283.17377,-279.5893,34.556244
1734660162.0001674,7.9345703,79.77295,970.21484,14.656067,-27.061462,9.689331,-283.17377,-279.5893,34.556244
1734660162.0051198,8.972168,74.95117,969.17725,14.427185,-27.923584,9.69696,-283.17377,-279.5893,34.556244
1734660162.0083833,7.6293945,80.74951,971.5576,13.916016,-29.10614,9.69696,-283.17377,-279.5893,34.556244
1734660162.0124335,13.183594,82.70264,977.72217,12.72583,-30.288696,9.19342,-283.17377,-279.5893,34.556244
1734660162.0166254,16.357422,89.29443,999.0845,10.505676,-31.547546,8.4991455,-283.17377,-279.5893,34.556244
1734660162.0247753,18.310547,99.12109,1009.9487,7.4005127,-33.14209,8.010864,-283.17377,-279.5893,34.556244
1734660162.0290763,21.484375,95.458984,991.76025,3.829956,-35.15625,7.7285767,-283.17377,-279.5893,34.556244
1734660162.0329108,19.836426,93.87207,974.1211,1.1749268,-37.719727,7.759094,-283.17377,-279.5893,34.556244
1734660162.037052,31.066895,97.90039,962.40234,-0.48828125,-41.038513,7.789612,-283.17377,-279.5893,34.556244
1734660162.0412166,49.560547,102.84424,966.55273,-2.0446777,-44.883728,7.6141357,-283.17377,-279.5893,34.556244
1734660162.0495694,70.92285,106.81152,971.3135,-4.1122437,-48.950195,7.446289,-283.17377,-279.5893,34.556244
1734660162.05339,79.833984,81.35986,982.2388,-6.629944,-52.955627,7.9193115,-283.17377,-279.5893,34.556244
1734660162.0574882,79.46777,77.697754,962.40234,-8.781433,-55.93872,8.476257,-263.45914,-267.0436,46.65093
1734660162.0617247,56.884766,91.18652,958.9844,-9.681702,-56.95343,8.842468,-263.45914,-267.0436,46.65093
1734660162.0730524,47.973633,87.40234,960.4492,-10.116577,-57.487488,8.522034,-263.45914,-267.0436,46.65093
1734660162.0770621,64.27002,75.25635,947.7539,-10.536194,-57.991028,8.071899,-263.45914,-267.0436,46.65093
1734660162.0783865,86.242676,69.64111,938.65967,-11.169434,-58.769226,7.949829,-263.45914,-267.0436,46.65093
1734660162.0821757,107.1167,65.61279,932.37305,-12.031555,-59.9823,8.155823,-263.45914,-267.0436,46.65093
1734660162.0903149,119.93408,55.05371,927.36816,-12.084961,-61.12671,8.68988,-263.45914,-267.0436,46.65093
1734660162.0952032,116.21094,43.273926,921.875,-11.199951,-62.202454,9.757996,-263.45914,-267.0436,46.65093
1734660162.098461,102.35596,42.72461,919.7388,-9.0789795,-63.49182,10.932922,-263.45914,-267.0436,46.65093
1734660162.1031466,96.19141,47.424316,925.41504,-6.225586,-64.964294,11.84082,-263.45914,-267.0436,46.65093
1734660162.1107836,87.890625,52.124023,928.2837,-3.364563,-66.596985,12.306213,-263.45914,-267.0436,46.65093
1734660162.1149337,85.81543,32.65381,918.15186,-0.5950928,-68.89343,12.565613,-263.45914,-267.0436,46.65093
1734660162.1202435,88.1958,21.42334,925.6592,2.4642944,-72.04437,13.160706,-263.45914,-267.0436,46.65093
1734660162.1232364,96.80176,35.705566,946.28906,5.4473877,-75.90485,14.427185,-263.45914,-267.0436,46.65093
1734660162.1288373,111.572266,55.480957,965.4541,7.8811646,-79.5517,15.274048,-263.45914,-267.0436,46.65093
1734660162.1365478,126.28174,73.24219,982.17773,9.384155,-83.01544,15.426636,-263.45914,-267.0436,46.65093
1734660162.139522,136.96289,64.02588,982.7881,10.025024,-86.98273,15.037537,-263.45914,-267.0436,46.65093
1734660162.1434953,148.07129,54.07715,971.06934,10.856628,-92.0105,14.579773,-263.45914,-267.0436,46.65093
1734660162.1478395,162.65869,67.56592,982.91016,12.008667,-97.79358,14.770508,-263.45914,-267.0436,46.65093
1734660162.1559284,178.95508,81.17676,1005.5542,12.1536255,-104.19464,15.701294,-263.45914,-267.0436,46.65093
1734660162.1616843,190.67383,99.12109,1015.68604,11.260986,-110.22949,17.150879,-263.45914,-267.0436,46.65093
1734660162.164017,198.54736,107.788086,1012.8784,9.185791,-115.989685,18.836975,-263.45914,-267.0436,46.65093
1734660162.168361,206.11572,117.91992,1021.4844,7.0724487,-121.17767,20.355225,-263.45914,-267.0436,46.65093
1734660162.1722505,198.66943,131.95801,1013.7329,4.7836304,-126.17493,21.202087,-263.45914,-267.0436,46.65093
1734660162.1805277,213.07373,110.22949,996.3989,1.7623901,-131.82831,21.408081,-263.45914,-267.0436,46.65093
1734660162.1844616,217.83447,94.36035,965.39307,-2.5253296,-137.89368,22.903442,-215.06868,-265.25137,86.3906
1734660162.188619,228.94287,79.52881,915.7715,-8.216858,-143.68439,25.611877,-215.06868,-265.25137,86.3906
1734660162.194411,248.10791,55.603027,889.16016,-13.130188,-147.91107,28.877258,-215.06868,-265.25137,86.3906
1734660162.2008882,269.89746,52.06299,869.1406,-16.220093,-149.96338,31.532288,-215.06868,-265.25137,86.3906
1734660162.2064192,280.76172,48.217773,859.8633,-16.822815,-148.59009,32.75299,-215.06868,-265.25137,86.3906
1734660162.2091055,299.74365,-7.385254,885.376,-13.900757,-143.8675,33.00476,-215.06868,-265.25137,86.3906
1734660162.213394,306.9458,18.127441,903.6865,-9.20105,-137.4054,32.62329,-215.06868,-265.25137,86.3906
1734660162.2215583,307.86133,42.3584,918.9453,-5.607605,-131.15692,31.921387,-215.06868,-265.25137,86.3906
1734660162.2279744,303.1006,73.36426,949.2798,-2.1209717,-126.01471,30.662537,-215.06868,-265.25137,86.3906
1734660162.2295778,303.52783,82.15332,966.4917,-0.5493164,-121.62781,30.37262,-215.06868,-265.25137,86.3906
1734660162.2338169,315.91797,93.26172,995.7886,0.30517578,-117.67578,30.021667,-215.06868,-265.25137,86.3906
1734660162.2389305,326.0498,79.833984,983.6426,-0.50354004,-115.12756,29.47998,-215.06868,-265.25137,86.3906
1734660162.242237,342.65137,81.78711,947.876,-1.4953613,-114.868164,28.839111,-215.06868,-265.25137,86.3906
